Order Id,Customer ID,Cust_name,Age,City,State,Order Date,Ord_Status,Product ID,Prod_Name,Category,Sub category,Price,Quantity,Amount,Paymt-Mode,Delivery Time,Delivery status,Distance,Rating,REVENUE,DELIVERY_time,Distance_category,Order Type,MONTH,,,,,,,,,,,,,,,,,
O000096,C00096,Pooja Sharma,42,Kolkata,West Bengal,2023-05-03 00:00:00,Delivered,P00311,Happy Milk 500ml,Baby Care,Diapers,740,3,750,Debit Card,102,Delivered Late,9.7,3,2220,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O000097,C00097,Aditya Mehta,37,Lucknow,Uttar Pradesh,2023-06-20 00:00:00,Cancelled,P00356,Daily Atta 500ml,Personal Care,Skin Care,250,5,550,Cash on Delivery,69,Delivered Late,8.2,4,1250,Slow,Far,Failed,June,,,,,,,,,,,,,,,,,
O000098,C00098,Pooja Sharma,60,Pune,Maharashtra,2023-10-17 00:00:00,Delivered,P01166,Fresh Floor Cleaner 500g,Snacks & Branded Foods,Chips & Namkeen,50,2,380,Debit Card,42,Delivered On Time,4.9,5,100,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O000099,C00099,Khushi Yadav,49,Delhi,Delhi,2024-01-10 00:00:00,Delivered,P00264,Green Potato 500ml,Personal Care,Hair Care,140,3,570,Debit Card,78,Delivered Late,8.9,5,420,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O000100,C00100,Ananya Jain,51,Chennai,Tamil Nadu,2023-03-23 00:00:00,Delivered,P00408,Fresh Basmati Rice 500ml,Fruits & Vegetables,Fresh Fruits,210,4,1240,UPI,49,Delivered Late,6.4,5,840,Slow,Far,Successful,March,,,,,,,,,,,,,,,,,
O000101,C00101,Meera Jain,55,Chennai,Tamil Nadu,2024-12-30 00:00:00,Out for Delivery,P00758,Pure Tea 1kg,Snacks & Branded Foods,Biscuits & Cookies,230,4,400,UPI,53,Delivered Late,6.3,5,920,Slow,Far,Failed,December,,,,,,,,,,,,,,,,,
O000102,C00102,Kabir Verma,33,Ahmedabad,Gujarat,2023-02-21 00:00:00,Delivered,P00311,Happy Milk 500ml,Baby Care,Diapers,740,4,480,UPI,63,Delivered Late,8.2,5,2960,Slow,Far,Successful,February,,,,,,,,,,,,,,,,,
O000103,C00103,Nisha Khan,38,Bengaluru,Karnataka,2024-12-26 00:00:00,Delivered,P00628,Pure Dishwash 200g,Personal Care,Deos & Perfumes,240,3,630,UPI,28,Delivered Late,2.6,5,720,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O000104,C00104,Ishaan Yadav,56,Chennai,Tamil Nadu,2024-11-28 00:00:00,Out for Delivery,P00827,Daily Almonds 1kg,Personal Care,Skin Care,550,3,1470,UPI,40,Delivered Late,3.2,4,1650,Fast,Near,Failed,November,,,,,,,,,,,,,,,,,
O000105,C00105,Aarav Singh,44,Ahmedabad,Gujarat,2024-12-29 00:00:00,Delivered,P01097,Happy Floor Cleaner 1L,Household,Disposables,360,3,360,UPI,30,Delivered On Time,4,2,1080,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O000106,C00106,Kabir Jain,19,Delhi,Delhi,2024-09-25 00:00:00,Delivered,P00771,Urban Dishwash 1L,Grocery & Staples,Dal & Pulses,240,2,300,Debit Card,71,Delivered On Time,9.4,5,480,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O000107,C00107,Kabir Khan,55,Pune,Maharashtra,2023-05-18 00:00:00,Delivered,P01104,Good Toor Dal 2kg,Snacks & Branded Foods,Biscuits & Cookies,250,3,300,UPI,16,Delivered Late,0.7,4,750,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000108,C00108,Meera Singh,53,Pune,Maharashtra,2023-04-10 00:00:00,Returned,P00311,Happy Milk 500ml,Baby Care,Diapers,740,4,1160,UPI,36,Delivered Late,3.8,1,2960,Fast,Near,Failed,April,,,,,,,,,,,,,,,,,
O000109,C00109,Riya Reddy,25,Hyderabad,Telangana,2024-11-04 00:00:00,Delivered,P00422,Good Atta 200g,Beverages,Tea & Coffee,180,3,570,Credit Card,16,Delivered Late,1.1,4,540,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O000110,C00110,Vihaan Singh,48,Chennai,Tamil Nadu,2024-06-19 00:00:00,Delivered,P01154,Happy Namkeen 2kg,Grocery & Staples,Dry Fruits,170,3,390,UPI,35,Delivered On Time,5.4,2,510,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O000111,C00111,Khushi Mehta,30,Chennai,Tamil Nadu,2024-07-04 00:00:00,Delivered,P00183,Quick Namkeen 500ml,Household,Laundry,370,2,260,UPI,76,Delivered On Time,9.1,4,740,Slow,Far,Successful,July,,,,,,,,,,,,,,,,,
O000112,C00112,Ananya Gupta,52,Bengaluru,Karnataka,2024-01-05 00:00:00,Out for Delivery,P00076,Metro Potato 1L,Grocery & Staples,Atta & Flour,340,5,200,UPI,17,Delivered Late,1.3,5,1700,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O000113,C00113,Vivaan Sharma,26,Ahmedabad,Gujarat,2024-01-27 00:00:00,Delivered,P00285,Green Eggs 500g,Beverages,Soft Drinks,130,3,630,UPI,54,Delivered Late,6,4,390,Slow,Near,Successful,January,,,,,,,,,,,,,,,,,
O000114,C00114,Aarav Mehta,46,Pune,Maharashtra,2024-09-19 00:00:00,Delivered,P00263,Daily Bread 2kg,Fruits & Vegetables,Fresh Fruits,260,1,120,UPI,24,Delivered On Time,4,1,260,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000115,C00115,Vivaan Reddy,22,Kolkata,West Bengal,2024-12-09 00:00:00,Delivered,P00604,Metro Toor Dal 1L,Snacks & Branded Foods,Instant Food,120,1,130,UPI,85,Delivered Late,8.9,5,120,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O000116,C00116,Aditya Mehta,54,Chennai,Tamil Nadu,2023-08-16 00:00:00,Cancelled,P00899,Smart Eggs 1kg,Fruits & Vegetables,Fresh Fruits,170,5,200,UPI,14,Delivered Late,1.6,3,850,Fast,Near,Failed,August,,,,,,,,,,,,,,,,,
O000117,C00117,Kabir Verma,56,Lucknow,Uttar Pradesh,2024-07-05 00:00:00,Delivered,P00174,Daily Chocolate 500g,Grocery & Staples,Rice,570,3,1020,Credit Card,41,Delivered On Time,7.1,4,1710,Fast,Far,Successful,July,,,,,,,,,,,,,,,,,
O000118,C00118,Kabir Singh,46,Chennai,Tamil Nadu,2024-05-05 00:00:00,Delivered,P00303,Good Toothpaste 200g,Beverages,Energy Drinks,220,1,220,Credit Card,73,Delivered On Time,9.4,4,220,Slow,Far,Successful,May,,,,,,,,,,,,,,,,,
O000119,C00119,Kriti Reddy,57,Delhi,Delhi,2023-06-24 00:00:00,Returned,P00068,Pure Namkeen 12 pcs,Fruits & Vegetables,Herbs,280,4,160,Debit Card,40,Delivered Late,2.7,5,1120,Fast,Near,Failed,June,,,,,,,,,,,,,,,,,
O000120,C00120,Ishaan Reddy,29,Jaipur,Rajasthan,2024-04-29 00:00:00,Delivered,P00888,Pure Atta 6 pcs,Beverages,Tea & Coffee,40,2,40,Cash on Delivery,26,Delivered Late,3.3,4,80,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O000121,C00121,Aryan Sharma,56,Ahmedabad,Gujarat,2024-11-25 00:00:00,Delivered,P00485,Quick Namkeen 500g,Grocery & Staples,Atta & Flour,210,4,2120,Debit Card,70,Delivered On Time,9.2,5,840,Slow,Far,Successful,November,,,,,,,,,,,,,,,,,
O000122,C00122,Vivaan Patel,47,Delhi,Delhi,2024-04-30 00:00:00,Cancelled,P00380,Pure Floor Cleaner 1kg,Household,Disposables,210,1,450,Debit Card,26,Delivered On Time,3.7,4,210,Fast,Near,Failed,April,,,,,,,,,,,,,,,,,
O000123,C00123,Kabir Reddy,30,Kolkata,West Bengal,2024-02-01 00:00:00,Delivered,P00353,Fresh Floor Cleaner 500ml,Dairy & Bakery,Breads,100,1,30,Debit Card,42,Delivered On Time,6.1,4,100,Fast,Far,Successful,February,,,,,,,,,,,,,,,,,
O000124,C00124,Meera Patel,27,Delhi,Delhi,2023-08-21 00:00:00,Returned,P00720,Metro Juice 12 pcs,Grocery & Staples,Rice,210,3,900,UPI,9,Delivered On Time,2.7,5,630,Fast,Near,Failed,August,,,,,,,,,,,,,,,,,
O000125,C00125,Aryan Reddy,54,Chennai,Tamil Nadu,2023-09-18 00:00:00,Delivered,P00352,Quick Basmati Rice 500g,Beverages,Tea & Coffee,50,4,840,UPI,56,Delivered On Time,7.2,4,200,Slow,Far,Successful,September,,,,,,,,,,,,,,,,,
O000126,C00126,Vihaan Jain,35,Jaipur,Rajasthan,2024-06-03 00:00:00,Returned,P00791,Urban Atta 1L,Baby Care,Baby Skin Care,130,4,280,UPI,34,Delivered On Time,4,3,520,Fast,Near,Failed,June,,,,,,,,,,,,,,,,,
O000127,C00127,Saanvi Jain,45,Pune,Maharashtra,2024-12-31 00:00:00,Delivered,P00794,Fresh Eggs 500g,Snacks & Branded Foods,Biscuits & Cookies,20,3,330,UPI,21,Delivered On Time,4.6,4,60,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O000128,C00128,Rohan Sharma,54,Lucknow,Uttar Pradesh,2023-11-22 00:00:00,Delivered,P01155,Smart Shampoo 500g,Household,Disposables,140,5,1350,UPI,38,Delivered On Time,5.2,4,700,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O000129,C00129,Rohan Mehta,29,Ahmedabad,Gujarat,2024-10-11 00:00:00,Delivered,P00923,Smart Namkeen 500g,Fruits & Vegetables,Herbs,150,1,100,UPI,52,Delivered On Time,5.9,4,150,Slow,Near,Successful,October,,,,,,,,,,,,,,,,,
O000130,C00130,Riya Reddy,45,Ahmedabad,Gujarat,2023-07-08 00:00:00,Delivered,P00085,Daily Toor Dal 200g,Grocery & Staples,Dal & Pulses,330,5,1300,UPI,35,Delivered Late,4,3,1650,Fast,Near,Successful,July,,,,,,,,,,,,,,,,,
O000131,C00131,Saanvi Yadav,60,Delhi,Delhi,2023-08-12 00:00:00,Returned,P00767,Happy Cashew 2kg,Beverages,Soft Drinks,200,4,960,UPI,49,Delivered On Time,7.4,5,800,Slow,Far,Failed,August,,,,,,,,,,,,,,,,,
O000132,C00132,Diya Khan,43,Jaipur,Rajasthan,2023-03-27 00:00:00,Delivered,P00915,Happy Shampoo 12 pcs,Snacks & Branded Foods,Instant Food,190,2,420,Cash on Delivery,35,Delivered On Time,4.5,4,380,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000133,C00133,Riya Verma,25,Kolkata,West Bengal,2023-06-04 00:00:00,Delivered,P00921,Urban Tea 6 pcs,Personal Care,Oral Care,350,2,220,Debit Card,8,Delivered On Time,2.5,5,700,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O000134,C00134,Aarav Singh,30,Jaipur,Rajasthan,2023-12-10 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,400,UPI,64,Delivered Late,6.7,3,0,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O000135,C00135,Nisha Jain,31,Chennai,Tamil Nadu,2023-08-08 00:00:00,Delivered,P00738,Metro Shampoo 6 pcs,Personal Care,Oral Care,480,5,350,UPI,29,Delivered On Time,4.4,4,2400,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000136,C00136,Krishna Reddy,49,Delhi,Delhi,2023-05-03 00:00:00,Delivered,P00141,Quick Curd 12 pcs,Personal Care,Hair Care,390,2,120,UPI,34,Delivered Late,2.4,5,780,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000137,C00137,Nisha Patel,18,Jaipur,Rajasthan,2024-02-29 00:00:00,Delivered,P00731,Metro Dishwash 6 pcs,Snacks & Branded Foods,Chips & Namkeen,210,5,750,Credit Card,25,Delivered Late,0.8,4,1050,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000138,C00138,Aditya Patel,25,Bengaluru,Karnataka,2024-11-03 00:00:00,Delivered,P01056,Urban Dishwash 2kg,Household,Laundry,210,3,690,UPI,37,Delivered Late,4.7,5,630,Fast,Near,Successful,November,,,,,,,,,,,,,,,,,
O000139,C00139,Yash Singh,48,Ahmedabad,Gujarat,2023-12-01 00:00:00,Delivered,P00091,Happy Banana 500ml,Beverages,Juices,70,2,140,Credit Card,49,Delivered On Time,5.7,5,140,Slow,Near,Successful,December,,,,,,,,,,,,,,,,,
O000140,C00140,Riya Singh,56,Jaipur,Rajasthan,2024-09-20 00:00:00,Delivered,P00686,Happy Shampoo 200g,Personal Care,Deos & Perfumes,580,1,160,UPI,13,Delivered On Time,2.5,4,580,Fast,Near,Successful,September,,,,,,,,,,,,,,,,,
O000141,C00141,Aditya Reddy,50,Chennai,Tamil Nadu,2024-06-11 00:00:00,Delivered,P00950,Happy Tomato 2kg,Grocery & Staples,Atta & Flour,460,2,320,UPI,9,Delivered On Time,0.9,3,920,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O000142,C00142,Yash Reddy,60,Ahmedabad,Gujarat,2023-03-12 00:00:00,Delivered,P00440,Green Namkeen 6 pcs,Fruits & Vegetables,Herbs,250,1,180,Net Banking,60,Delivered Late,5.4,4,250,Slow,Near,Successful,March,,,,,,,,,,,,,,,,,
O000143,C00143,Riya Singh,53,Jaipur,Rajasthan,2023-05-02 00:00:00,Delivered,P00769,Urban Toor Dal 2kg,Baby Care,Baby Food,720,3,1020,UPI,14,Delivered On Time,1.3,5,2160,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000144,C00144,Riya Yadav,33,Lucknow,Uttar Pradesh,2023-04-03 00:00:00,Delivered,P00029,Daily Chocolate 1L,Grocery & Staples,Atta & Flour,120,5,500,UPI,13,Delivered Late,0.9,3,600,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O000145,C00145,Kabir Khan,48,Kolkata,West Bengal,2024-01-20 00:00:00,Cancelled,P01054,Green Juice 200g,Household,Cleaning Supplies,280,2,340,UPI,18,Delivered On Time,4.4,4,560,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O000146,C00146,Krishna Jain,55,Pune,Maharashtra,2024-01-14 00:00:00,Cancelled,P00275,Metro Tomato 1L,Baby Care,Baby Food,390,1,180,UPI,16,Delivered On Time,1.6,1,390,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O000147,C00147,Riya Verma,18,Bengaluru,Karnataka,2023-06-04 00:00:00,Delivered,P00481,Happy Chocolate 1L,Fruits & Vegetables,Fresh Fruits,150,2,120,Net Banking,38,Delivered On Time,6.5,4,300,Fast,Far,Successful,June,,,,,,,,,,,,,,,,,
O000148,C00148,Krishna Verma,34,Pune,Maharashtra,2024-11-17 00:00:00,Returned,P00792,Metro Tea 500ml,Personal Care,Skin Care,380,3,720,UPI,71,Delivered On Time,8.1,5,1140,Slow,Far,Failed,November,,,,,,,,,,,,,,,,,
O000149,C00149,Isha Verma,52,Kolkata,West Bengal,2023-03-08 00:00:00,Returned,P00867,Pure Juice 500g,Dairy & Bakery,Milk,160,5,1400,Net Banking,6,Delivered On Time,1.2,5,800,Fast,Near,Failed,March,,,,,,,,,,,,,,,,,
O000150,C00150,Saanvi Singh,33,Chennai,Tamil Nadu,2024-01-02 00:00:00,Delivered,P00425,Fresh Namkeen 500ml,Dairy & Bakery,Milk,120,3,330,UPI,34,Delivered On Time,6.2,5,360,Fast,Far,Successful,January,,,,,,,,,,,,,,,,,
O000151,C00151,Aditya Khan,24,Ahmedabad,Gujarat,2024-07-02 00:00:00,Delivered,P00692,Metro Cashew 1kg,Dairy & Bakery,Paneer,120,2,80,Wallet,55,Delivered Late,4.6,4,240,Slow,Near,Successful,July,,,,,,,,,,,,,,,,,
O000152,C00152,Yash Sharma,21,Chennai,Tamil Nadu,2024-03-18 00:00:00,Delivered,P01084,Green Tomato 500g,Grocery & Staples,Dry Fruits,290,4,1920,Cash on Delivery,37,Delivered Late,5.1,2,1160,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000153,C00153,Ananya Khan,44,Lucknow,Uttar Pradesh,2023-01-22 00:00:00,Cancelled,P01115,Daily Atta 12 pcs,Dairy & Bakery,Curd & Yogurt,100,4,400,UPI,28,Delivered Late,1.5,4,400,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O000154,C00154,Aryan Gupta,42,Lucknow,Uttar Pradesh,2024-12-25 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,4,1640,UPI,47,Delivered Late,5.8,5,0,Slow,Near,Successful,December,,,,,,,,,,,,,,,,,
O000155,C00155,Kabir Jain,47,Chennai,Tamil Nadu,2023-06-09 00:00:00,Delivered,P00306,Pure Banana 1kg,Personal Care,Deos & Perfumes,380,5,550,Credit Card,68,Delivered Late,9,3,1900,Slow,Far,Successful,June,,,,,,,,,,,,,,,,,
O000156,C00156,Rohan Sharma,52,Bengaluru,Karnataka,2024-12-21 00:00:00,Cancelled,P00944,Happy Namkeen 500g,Beverages,Energy Drinks,90,1,260,Debit Card,40,Delivered On Time,6.2,5,90,Fast,Far,Failed,December,,,,,,,,,,,,,,,,,
O000157,C00157,Riya Yadav,45,Chennai,Tamil Nadu,2024-01-13 00:00:00,Cancelled,P00052,Quick Potato 1L,Personal Care,Deos & Perfumes,80,3,690,UPI,19,Delivered On Time,3.8,4,240,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O000158,C00158,Yash Patel,24,Hyderabad,Telangana,2023-10-11 00:00:00,Out for Delivery,P00311,Happy Milk 500ml,Baby Care,Diapers,740,1,510,Credit Card,5,Delivered On Time,1.1,4,740,Fast,Near,Failed,October,,,,,,,,,,,,,,,,,
O000159,C00159,Pooja Yadav,36,Mumbai,Maharashtra,2024-05-12 00:00:00,Delivered,P00060,Good Atta 6 pcs,Dairy & Bakery,Cakes,140,5,2950,UPI,21,Delivered Late,0.9,5,700,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000160,C00160,Isha Reddy,21,Lucknow,Uttar Pradesh,2023-04-20 00:00:00,Delivered,P01035,Quick Milk 12 pcs,Household,Disposables,180,2,700,UPI,13,Delivered Late,0.6,4,360,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O000161,C00161,Yash Patel,32,Hyderabad,Telangana,2023-08-02 00:00:00,Delivered,P01062,Good Milk 500ml,Fruits & Vegetables,Fresh Fruits,280,3,360,UPI,36,Delivered On Time,6.5,5,840,Fast,Far,Successful,August,,,,,,,,,,,,,,,,,
O000162,C00162,Rohan Gupta,59,Mumbai,Maharashtra,2024-07-25 00:00:00,Delivered,P00151,Happy Atta 200g,Beverages,Energy Drinks,50,2,280,Wallet,48,Delivered Late,4.3,4,100,Slow,Near,Successful,July,,,,,,,,,,,,,,,,,
O000163,C00163,Riya Sharma,26,Delhi,Delhi,2024-03-01 00:00:00,Delivered,P01009,Green Bread 1L,Grocery & Staples,Atta & Flour,160,4,920,UPI,6,Delivered On Time,0.9,4,640,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000164,C00164,Diya Khan,52,Pune,Maharashtra,2023-06-29 00:00:00,Delivered,P01039,Urban Milk 12 pcs,Snacks & Branded Foods,Biscuits & Cookies,110,1,160,UPI,41,Delivered Late,3.8,3,110,Fast,Near,Successful,June,,,,,,,,,,,,,,,,,
O000165,C00165,Khushi Reddy,48,Chennai,Tamil Nadu,2023-10-02 00:00:00,Returned,P00066,Fresh Banana 12 pcs,Fruits & Vegetables,Herbs,150,5,1100,UPI,39,Delivered Late,5.7,5,750,Fast,Near,Failed,October,,,,,,,,,,,,,,,,,
O000166,C00166,Vihaan Jain,32,Kolkata,West Bengal,2024-07-31 00:00:00,Delivered,P00081,Fresh Curd 500g,Personal Care,Oral Care,390,2,1540,Debit Card,32,Delivered On Time,6.1,3,780,Fast,Far,Successful,July,,,,,,,,,,,,,,,,,
O000167,C00167,Ananya Verma,52,Delhi,Delhi,2024-04-02 00:00:00,Delivered,P00585,Fresh Tea 500ml,Personal Care,Oral Care,580,5,1200,Net Banking,61,Delivered On Time,8.3,2,2900,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000168,C00168,Ananya Reddy,58,Pune,Maharashtra,2024-02-26 00:00:00,Delivered,P01022,Quick Floor Cleaner 1kg,Personal Care,Deos & Perfumes,150,4,1560,Credit Card,20,Delivered Late,1.3,2,600,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000169,C00169,Kabir Jain,53,Pune,Maharashtra,2023-02-08 00:00:00,Cancelled,P00911,Green Namkeen 12 pcs,Snacks & Branded Foods,Biscuits & Cookies,120,1,190,UPI,62,Delivered On Time,8.1,5,120,Slow,Far,Failed,February,,,,,,,,,,,,,,,,,
O000170,C00170,Kabir Verma,37,Kolkata,West Bengal,2024-02-25 00:00:00,Delivered,P01106,Quick Apple 1L,Fruits & Vegetables,Herbs,280,1,270,Debit Card,32,Delivered On Time,4.6,5,280,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000171,C00171,Krishna Sharma,49,Delhi,Delhi,2023-10-18 00:00:00,Cancelled,P00596,Quick Banana 6 pcs,Snacks & Branded Foods,Instant Food,210,5,2950,UPI,59,Delivered On Time,8.3,4,1050,Slow,Far,Failed,October,,,,,,,,,,,,,,,,,
O000172,C00172,Kabir Singh,41,Jaipur,Rajasthan,2023-05-30 00:00:00,Delivered,P01100,Fresh Cookies 1kg,Personal Care,Skin Care,560,5,2450,Credit Card,44,Delivered Late,4.8,3,2800,Fast,Near,Successful,May,,,,,,,,,,,,,,,,,
O000173,C00173,Pooja Gupta,49,Lucknow,Uttar Pradesh,2024-12-28 00:00:00,Out for Delivery,P00651,Metro Juice 200g,Grocery & Staples,Atta & Flour,510,5,650,UPI,28,Delivered Late,2.5,1,2550,Fast,Near,Failed,December,,,,,,,,,,,,,,,,,
O000174,C00174,Rohan Sharma,46,Hyderabad,Telangana,2023-04-01 00:00:00,Delivered,P00726,Urban Toor Dal 2kg,Snacks & Branded Foods,Instant Food,190,4,720,UPI,48,Delivered Late,6.4,4,760,Slow,Far,Successful,April,,,,,,,,,,,,,,,,,
O000175,C00175,Vihaan Yadav,59,Pune,Maharashtra,2023-02-14 00:00:00,Delivered,P00783,Green Almonds 1kg,Grocery & Staples,Atta & Flour,600,1,210,UPI,12,Delivered On Time,4.4,5,600,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000176,C00176,Isha Reddy,47,Delhi,Delhi,2024-02-25 00:00:00,Delivered,P00976,Good Potato 1L,Beverages,Juices,120,3,180,UPI,29,Delivered On Time,4.6,3,360,Fast,Near,Successful,February,,,,,,,,,,,,,,,,,
O000177,C00177,Ishaan Mehta,39,Hyderabad,Telangana,2024-08-01 00:00:00,Delivered,P00214,Pure Dishwash 6 pcs,Household,Disposables,180,1,60,UPI,39,Delivered Late,5.3,4,180,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
O000178,C00178,Pooja Patel,53,Hyderabad,Telangana,2023-04-04 00:00:00,Delivered,P00182,Daily Chocolate 12 pcs,Dairy & Bakery,Breads,100,2,780,Credit Card,7,Delivered On Time,1.2,1,200,Fast,Near,Successful,April,,,,,,,,,,,,,,,,,
O000179,C00179,Ishaan Patel,56,Mumbai,Maharashtra,2023-11-29 00:00:00,Cancelled,P00022,Green Atta 500g,Baby Care,Baby Food,550,1,130,Net Banking,14,Delivered On Time,4,4,550,Fast,Near,Failed,November,,,,,,,,,,,,,,,,,
O000180,C00180,Krishna Gupta,29,Delhi,Delhi,2023-01-08 00:00:00,Delivered,Not found,Not found,Not found,Not found,0,5,1100,UPI,31,Delivered Late,3.4,4,0,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O000181,C00181,Aarav Gupta,33,Lucknow,Uttar Pradesh,2024-10-04 00:00:00,Delivered,P00670,Urban Cashew 500ml,Personal Care,Skin Care,540,2,1100,UPI,5,Delivered On Time,2.2,3,1080,Fast,Near,Successful,October,,,,,,,,,,,,,,,,,
O000182,C00182,Aarav Gupta,44,Jaipur,Rajasthan,2024-12-03 00:00:00,Delivered,P01094,Metro Toor Dal 1kg,Household,Disposables,340,2,300,UPI,67,Delivered On Time,8.1,5,680,Slow,Far,Successful,December,,,,,,,,,,,,,,,,,
O000183,C00183,Aditya Jain,50,Lucknow,Uttar Pradesh,2023-01-10 00:00:00,Delivered,P00725,Metro Cold Drink 2kg,Fruits & Vegetables,Fresh Vegetables,230,3,570,UPI,53,Delivered On Time,9.9,4,690,Slow,Far,Successful,January,,,,,,,,,,,,,,,,,
O000184,C00184,Riya Singh,20,Jaipur,Rajasthan,2024-01-31 00:00:00,Delivered,P00085,Daily Toor Dal 200g,Grocery & Staples,Dal & Pulses,330,4,200,Cash on Delivery,38,Delivered Late,6.3,4,1320,Fast,Far,Successful,January,,,,,,,,,,,,,,,,,
O000185,C00185,Riya Sharma,43,Kolkata,West Bengal,2024-04-22 00:00:00,Cancelled,P00263,Daily Bread 2kg,Fruits & Vegetables,Fresh Fruits,260,1,480,Wallet,67,Delivered Late,8.8,3,260,Slow,Far,Failed,April,,,,,,,,,,,,,,,,,
O000186,C00186,Vihaan Jain,23,Pune,Maharashtra,2024-04-02 00:00:00,Returned,P00501,Metro Milk 500ml,Baby Care,Baby Food,600,5,600,Cash on Delivery,57,Delivered On Time,7.6,4,3000,Slow,Far,Failed,April,,,,,,,,,,,,,,,,,
O000187,C00187,Krishna Verma,58,Lucknow,Uttar Pradesh,2024-01-06 00:00:00,Cancelled,P00126,Daily Toothpaste 1kg,Personal Care,Oral Care,480,5,1050,UPI,43,Delivered Late,3.9,1,2400,Fast,Near,Failed,January,,,,,,,,,,,,,,,,,
O000188,C00188,Diya Khan,47,Jaipur,Rajasthan,2024-01-30 00:00:00,Delivered,P01067,Fresh Toothpaste 200g,Baby Care,Baby Food,290,5,4000,UPI,31,Delivered Late,2.6,3,1450,Fast,Near,Successful,January,,,,,,,,,,,,,,,,,
O000189,C00189,Kriti Verma,59,Jaipur,Rajasthan,2024-08-12 00:00:00,Delivered,P00991,Good Apple 2kg,Personal Care,Hair Care,380,3,210,Credit Card,71,Delivered Late,8.6,5,1140,Slow,Far,Successful,August,,,,,,,,,,,,,,,,,
O000190,C00190,Kriti Jain,47,Kolkata,West Bengal,2024-03-02 00:00:00,Delivered,P00890,Quick Tomato 2kg,Baby Care,Baby Food,530,3,810,Net Banking,39,Delivered Late,4.7,4,1590,Fast,Near,Successful,March,,,,,,,,,,,,,,,,,
O000191,C00191,Vihaan Yadav,34,Pune,Maharashtra,2024-12-21 00:00:00,Delivered,P00565,Daily Coffee 200g,Dairy & Bakery,Cakes,130,3,390,Credit Card,36,Delivered On Time,7,4,390,Fast,Far,Successful,December,,,,,,,,,,,,,,,,,
O000192,C00192,Saanvi Verma,23,Kolkata,West Bengal,2023-12-12 00:00:00,Delivered,P00368,Metro Namkeen 1L,Beverages,Juices,60,4,840,UPI,26,Delivered On Time,4,5,240,Fast,Near,Successful,December,,,,,,,,,,,,,,,,,
O000193,C00193,Ananya Gupta,53,Jaipur,Rajasthan,2024-09-26 00:00:00,Cancelled,P00121,Happy Curd 12 pcs,Snacks & Branded Foods,Chips & Namkeen,240,3,690,UPI,56,Delivered On Time,6.2,4,720,Slow,Far,Failed,September,,,,,,,,,,,,,,,,,
O000194,C00194,Vihaan Khan,45,Mumbai,Maharashtra,2024-08-16 00:00:00,Delivered,P00280,Metro Coffee 500g,Fruits & Vegetables,Herbs,290,2,640,UPI,16,Delivered On Time,3.6,4,580,Fast,Near,Successful,August,,,,,,,,,,,,,,,,,
